Dt_Pedido,Dt_Emissao,Dt_Entrega,Mes_Base,Ano_Exec,CO_Fabrica,CO_Cliente,Incoterm,Veiculo,Qtd_pallets,Qtd_Transp,Moeda,Vlr_Frete
28/12/22,10/01/23,13/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

29/12/22,10/01/23,14/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

29/12/22,13/01/23,18/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

07/01/23,14/01/23,16/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

05/01/23,18/01/23,20/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

05/01/23,19/01/23,24/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

11/01/23,22/01/23,27/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

13/01/23,23/01/23,26/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

14/01/23,24/01/23,28/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

09/01/23,24/01/23,28/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

12/01/23,26/01/23,31/01/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

17/01/23,30/01/23,02/02/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

19/01/23,30/01/23,04/02/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

22/01/23,31/01/23,04/02/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

20/01/23,31/01/23,05/02/23,1,2023,3403208,2324,CIF,P12,12,1500,BRL,1633.294

21/12/22,04/01/23,08/01/23,1,2023,3403208,2324,CIF,P12,12,1800,BRL,1744.145

24/12/22,08/01/23,12/01/23,1,2023,3403208,2324,CIF,P12,12,1800,BRL,1744.145

01/01/23,15/01/23,17/01/23,1,2023,3403208,2324,CIF,P12,12,1800,BRL,1744.145

24/01/23,27/01/23,30/01/23,1,2023,3403208,2324,CIF,P12,12,1800,BRL,1744.145

25/12/22,06/01/23,09/01/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

02/01/23,10/01/23,14/01/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

11/01/23,14/01/23,18/01/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

14/01/23,23/01/23,27/01/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

12/01/23,25/01/23,28/01/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

18/01/23,26/01/23,30/01/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

11/01/23,26/01/23,30/01/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

22/01/23,28/01/23,02/02/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

26/01/23,29/01/23,03/02/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

22/01/23,31/01/23,05/02/23,1,2023,3403208,2324,CIF,P24,24,2400,BRL,1926.288

28/12/22,07/01/23,10/01/23,1,2023,3403208,2324,CIF,P24,24,3000,BRL,2391.987

02/01/23,12/01/23,16/01/23,1,2023,3403208,2324,CIF,P24,24,3000,BRL,2391.987

15/01/23,18/01/23,21/01/23,1,2023,3403208,2324,CIF,P24,24,3000,BRL,2391.987

08/01/23,20/01/23,25/01/23,1,2023,3403208,2324,CIF,P24,24,3000,BRL,2391.987

07/01/23,22/01/23,26/01/23,1,2023,3403208,2324,CIF,P24,24,3000,BRL,2391.987

14/01/23,25/01/23,29/01/23,1,2023,3403208,2324,CIF,P24,24,3000,BRL,2391.987

28/12/22,03/01/23,07/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

26/12/22,05/01/23,08/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

30/12/22,09/01/23,12/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

28/12/22,11/01/23,15/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

01/01/23,13/01/23,16/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

09/01/23,17/01/23,22/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

09/01/23,19/01/23,24/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

14/01/23,20/01/23,23/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

11/01/23,25/01/23,29/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

19/01/23,25/01/23,30/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

21/01/23,27/01/23,29/01/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

24/01/23,30/01/23,04/02/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

25/01/23,30/01/23,04/02/23,1,2023,3403208,2324,CIF,P24,24,3600,BRL,2031.64

07/01/23,10/01/23,14/01/23,1,2023,3403208,2324,FOB,P24,24,3000,BRL,0
06/01/23,10/01/23,14/01/23,1,2023,3403208,2324,FOB,P12,12,1800,BRL,0
07/01/23,10/01/23,14/01/23,1,2023,3403208,2324,FOB,P12,12,1500,BRL,0
07/01/23,10/01/23,14/01/23,1,2023,3403208,2324,FOB,P12,12,1500,BRL,0
07/01/23,15/01/23,18/01/23,1,2023,3403208,2324,FOB,P24,24,2400,BRL,0
12/01/23,15/01/23,20/01/23,1,2023,3403208,2324,FOB,P24,24,3600,BRL,0
12/01/23,15/01/23,17/01/23,1,2023,3403208,2324,FOB,P12,12,1500,BRL,0
07/01/23,16/01/23,18/01/23,1,2023,3403208,2324,FOB,P12,12,1500,BRL,0
16/01/23,27/01/23,30/01/23,1,2023,3403208,2324,FOB,P12,12,1800,BRL,0
22/01/23,27/01/23,01/02/23,1,2023,3403208,2324,FOB,P12,12,1500,BRL,0
06/01/23,10/01/23,14/01/23,1,2023,3403208,2323,FOB,P12,12,1500,BRL,0
06/01/23,10/01/23,13/01/23,1,2023,3403208,2323,FOB,P24,24,2400,BRL,0
05/01/23,15/01/23,20/01/23,1,2023,3403208,2323,FOB,P12,12,1500,BRL,0
11/01/23,15/01/23,18/01/23,1,2023,3403208,2323,FOB,P12,12,1500,BRL,0
11/01/23,16/01/23,21/01/23,1,2023,3403208,2323,FOB,P24,24,3600,BRL,0
11/01/23,16/01/23,19/01/23,1,2023,3403208,2323,FOB,P12,12,1500,BRL,0
01/01/23,16/01/23,20/01/23,1,2023,3403208,2323,FOB,P12,12,1500,BRL,0
03/01/23,16/01/23,21/01/23,1,2023,3403208,2323,FOB,P24,24,3000,BRL,0
13/01/23,27/01/23,31/01/23,1,2023,3403208,2323,FOB,P12,12,1800,BRL,0
21/01/23,27/01/23,30/01/23,1,2023,3403208,2323,FOB,P24,24,3000,BRL,0
07/01/23,15/01/23,18/01/23,1,2023,3423909,2349,CIF,P12,12,1500,BRL,1571.895

27/12/22,10/01/23,13/01/23,1,2023,3423909,2349,FOB,P12,12,1500,BRL,0
28/12/22,10/01/23,14/01/23,1,2023,3423909,2349,FOB,P24,24,3600,BRL,0
02/01/23,15/01/23,20/01/23,1,2023,3423909,2349,FOB,P12,12,1800,BRL,0
06/01/23,15/01/23,18/01/23,1,2023,3423909,2349,FOB,P24,24,3000,BRL,0
01/01/23,15/01/23,20/01/23,1,2023,3423909,2349,FOB,P24,24,3600,BRL,0
11/01/23,16/01/23,20/01/23,1,2023,3423909,2349,FOB,P12,12,1800,BRL,0
18/01/23,27/01/23,30/01/23,1,2023,3423909,2349,FOB,P12,12,1500,BRL,0
21/01/23,27/01/23,30/01/23,1,2023,3423909,2349,FOB,P24,24,2400,BRL,0
23/01/23,27/01/23,01/02/23,1,2023,3423909,2349,FOB,P24,24,3600,BRL,0
19/01/23,27/01/23,30/01/23,1,2023,3423909,2349,FOB,P12,12,1500,BRL,0
17/01/23,27/01/23,31/01/23,1,2023,3423909,2349,FOB,P12,12,1800,BRL,0
17/01/23,27/01/23,31/01/23,1,2023,3423909,2349,FOB,P24,24,3600,BRL,0
19/01/23,28/01/23,30/01/23,1,2023,3423909,2349,FOB,P24,24,3600,BRL,0
13/01/23,28/01/23,01/02/23,1,2023,3423909,2349,FOB,P24,24,3000,BRL,0
05/01/23,08/01/23,13/01/23,1,2023,3403208,2326,CIF,P12,12,1500,BRL,1571.895

30/12/22,08/01/23,12/01/23,1,2023,3403208,2326,CIF,P12,12,1500,BRL,1571.895

31/12/22,11/01/23,14/01/23,1,2023,3403208,2326,CIF,P12,12,1500,BRL,1571.895

04/01/23,11/01/23,15/01/23,1,2023,3403208,2326,CIF,P12,12,1500,BRL,1571.895

03/01/23,11/01/23,14/01/23,1,2023,3403208,2326,CIF,P12,12,1500,BRL,1571.895

02/01/23,14/01/23,18/01/23,1,2023,3403208,2326,CIF,P12,12,1500,BRL,1571.895

13/01/23,18/01/23,22/01/23,1,2023,3403208,2326,CIF,P12,12,1500,BRL,1571.895

17/01/23,20/01/23,24/01/23,1,2023,3403208,2326,CIF,P12,12,1500,BRL,1571.895

25/12/22,08/01/23,13/01/23,1,2023,3403208,2326,CIF,P12,12,1800,BRL,1735.877

10/01/23,13/01/23,16/01/23,1,2023,3403208,2326,CIF,P12,12,1800,BRL,1735.877

11/01/23,17/01/23,20/01/23,1,2023,3403208,2326,CIF,P12,12,1800,BRL,1735.877

21/01/23,25/01/23,30/01/23,1,2023,3403208,2326,CIF,P12,12,1800,BRL,1735.877

14/01/23,25/01/23,29/01/23,1,2023,3403208,2326,CIF,P12,12,1800,BRL,1735.877

23/01/23,27/01/23,01/02/23,1,2023,3403208,2326,CIF,P12,12,1800,BRL,1735.877

16/01/23,24/01/23,27/01/23,1,2023,3403208,2326,CIF,P24,24,2400,BRL,2040.064

18/01/23,30/01/23,03/02/23,1,2023,3403208,2326,CIF,P24,24,2400,BRL,2040.064

31/12/22,07/01/23,12/01/23,1,2023,3403208,2326,CIF,P24,24,3000,BRL,2278.094

29/12/22,08/01/23,13/01/23,1,2023,3403208,2326,CIF,P24,24,3000,BRL,2278.094

04/01/23,10/01/23,13/01/23,1,2023,3403208,2326,CIF,P24,24,3000,BRL,2278.094

10/01/23,20/01/23,25/01/23,1,2023,3403208,2326,CIF,P24,24,3000,BRL,2278.094

04/01/23,17/01/23,21/01/23,1,2023,3403208,2326,CIF,P24,24,3600,BRL,2063.932

13/01/23,23/01/23,28/01/23,1,2023,3403208,2326,CIF,P24,24,3600,BRL,2063.932

17/01/23,24/01/23,28/01/23,1,2023,3403208,2326,CIF,P24,24,3600,BRL,2063.932

19/01/23,25/01/23,27/01/23,1,2023,3403208,2326,CIF,P24,24,3600,BRL,2063.932

07/01/23,10/01/23,14/01/23,1,2023,3403208,2326,FOB,P24,24,3000,BRL,0
03/01/23,10/01/23,13/01/23,1,2023,3403208,2326,FOB,P12,12,1500,BRL,0
04/01/23,15/01/23,19/01/23,1,2023,3403208,2326,FOB,P12,12,1500,BRL,0
22/01/23,27/01/23,31/01/23,1,2023,3403208,2326,FOB,P12,12,1500,BRL,0
15/01/23,28/01/23,02/02/23,1,2023,3403208,2326,FOB,P12,12,1500,BRL,0
25/01/23,28/01/23,31/01/23,1,2023,3403208,2326,FOB,P12,12,1500,BRL,0
19/01/23,28/01/23,01/02/23,1,2023,3403208,2326,FOB,P12,12,1500,BRL,0
18/12/22,02/01/23,05/01/23,1,2023,3403208,2335,CIF,P12,12,1500,BRL,1571.895

02/01/23,14/01/23,18/01/23,1,2023,3403208,2335,CIF,P12,12,1500,BRL,1571.895

04/01/23,15/01/23,18/01/23,1,2023,3403208,2335,CIF,P12,12,1500,BRL,1571.895

16/01/23,20/01/23,22/01/23,1,2023,3403208,2335,CIF,P12,12,1500,BRL,1571.895

15/01/23,21/01/23,25/01/23,1,2023,3403208,2335,CIF,P12,12,1500,BRL,1571.895

13/01/23,28/01/23,01/02/23,1,2023,3403208,2335,CIF,P12,12,1500,BRL,1571.895

22/12/22,04/01/23,08/01/23,1,2023,3403208,2335,CIF,P12,12,1800,BRL,1735.877

02/01/23,06/01/23,11/01/23,1,2023,3403208,2335,CIF,P12,12,1800,BRL,1735.877

13/01/23,20/01/23,24/01/23,1,2023,3403208,2335,CIF,P12,12,1800,BRL,1735.877

06/01/23,21/01/23,26/01/23,1,2023,3403208,2335,CIF,P12,12,1800,BRL,1735.877

20/01/23,25/01/23,30/01/23,1,2023,3403208,2335,CIF,P12,12,1800,BRL,1735.877

19/01/23,29/01/23,02/02/23,1,2023,3403208,2335,CIF,P12,12,1800,BRL,1735.877

09/01/23,22/01/23,24/01/23,1,2023,3403208,2335,CIF,P24,24,2400,BRL,2040.064

15/01/23,29/01/23,02/02/23,1,2023,3403208,2335,CIF,P24,24,2400,BRL,2040.064

02/01/23,07/01/23,10/01/23,1,2023,3403208,2335,CIF,P24,24,3000,BRL,2278.094

03/01/23,11/01/23,16/01/23,1,2023,3403208,2335,CIF,P24,24,3000,BRL,2278.094

14/01/23,18/01/23,23/01/23,1,2023,3403208,2335,CIF,P24,24,3000,BRL,2278.094

08/01/23,20/01/23,23/01/23,1,2023,3403208,2335,CIF,P24,24,3000,BRL,2278.094

19/01/23,23/01/23,28/01/23,1,2023,3403208,2335,CIF,P24,24,3000,BRL,2278.094

16/01/23,26/01/23,29/01/23,1,2023,3403208,2335,CIF,P24,24,3000,BRL,2278.094

23/12/22,05/01/23,08/01/23,1,2023,3403208,2335,CIF,P24,24,3600,BRL,2063.932

27/12/22,07/01/23,10/01/23,1,2023,3403208,2335,CIF,P24,24,3600,BRL,2063.932

07/01/23,15/01/23,19/01/23,1,2023,3403208,2335,FOB,P12,12,1800,BRL,0
07/01/23,16/01/23,21/01/23,1,2023,3403208,2335,FOB,P24,24,2400,BRL,0
16/01/23,27/01/23,31/01/23,1,2023,3403208,2335,FOB,P24,24,2400,BRL,0
25/12/22,07/01/23,11/01/23,1,2023,3403208,2331,CIF,P12,12,1500,BRL,1571.895

08/01/23,11/01/23,14/01/23,1,2023,3403208,2331,CIF,P12,12,1500,BRL,1571.895

04/01/23,12/01/23,17/01/23,1,2023,3403208,2331,CIF,P12,12,1500,BRL,1571.895

30/12/22,14/01/23,16/01/23,1,2023,3403208,2331,CIF,P12,12,1500,BRL,1571.895

13/01/23,23/01/23,28/01/23,1,2023,3403208,2331,CIF,P12,12,1500,BRL,1571.895

26/01/23,29/01/23,01/02/23,1,2023,3403208,2331,CIF,P12,12,1500,BRL,1571.895

14/01/23,29/01/23,02/02/23,1,2023,3403208,2331,CIF,P12,12,1500,BRL,1571.895

02/01/23,05/01/23,08/01/23,1,2023,3403208,2331,CIF,P12,12,1800,BRL,1735.877

04/01/23,07/01/23,12/01/23,1,2023,3403208,2331,CIF,P12,12,1800,BRL,1735.877

07/01/23,15/01/23,19/01/23,1,2023,3403208,2331,CIF,P12,12,1800,BRL,1735.877

08/01/23,19/01/23,24/01/23,1,2023,3403208,2331,CIF,P12,12,1800,BRL,1735.877

16/01/23,25/01/23,29/01/23,1,2023,3403208,2331,CIF,P12,12,1800,BRL,1735.877

26/12/22,07/01/23,12/01/23,1,2023,3403208,2331,CIF,P24,24,2400,BRL,2040.064

10/01/23,16/01/23,20/01/23,1,2023,3403208,2331,CIF,P24,24,2400,BRL,2040.064

20/12/22,03/01/23,05/01/23,1,2023,3403208,2331,CIF,P24,24,3000,BRL,2278.094

03/01/23,06/01/23,09/01/23,1,2023,3403208,2331,CIF,P24,24,3000,BRL,2278.094

19/01/23,26/01/23,31/01/23,1,2023,3403208,2331,CIF,P24,24,3000,BRL,2278.094

23/12/22,07/01/23,10/01/23,1,2023,3403208,2331,CIF,P24,24,3600,BRL,2063.932

10/01/23,20/01/23,25/01/23,1,2023,3403208,2331,CIF,P24,24,3600,BRL,2063.932

21/01/23,29/01/23,03/02/23,1,2023,3403208,2331,CIF,P24,24,3600,BRL,2063.932

04/01/23,10/01/23,13/01/23,1,2023,3403208,2331,FOB,P12,12,1500,BRL,0
02/01/23,10/01/23,15/01/23,1,2023,3403208,2331,FOB,P24,24,3000,BRL,0
12/01/23,15/01/23,20/01/23,1,2023,3403208,2331,FOB,P12,12,1500,BRL,0
07/01/23,16/01/23,20/01/23,1,2023,3403208,2331,FOB,P24,24,2400,BRL,0
13/01/23,27/01/23,31/01/23,1,2023,3403208,2331,FOB,P12,12,1500,BRL,0
21/01/23,28/01/23,01/02/23,1,2023,3403208,2331,FOB,P12,12,1800,BRL,0
06/01/23,10/01/23,13/01/23,1,2023,3403208,2320,FOB,P24,24,3600,BRL,0
28/12/22,10/01/23,14/01/23,1,2023,3403208,2320,FOB,P12,12,1500,BRL,0
09/01/23,15/01/23,19/01/23,1,2023,3403208,2320,FOB,P24,24,3000,BRL,0
07/01/23,16/01/23,21/01/23,1,2023,3403208,2320,FOB,P24,24,3600,BRL,0
06/01/23,16/01/23,20/01/23,1,2023,3403208,2320,FOB,P24,24,3600,BRL,0
06/01/23,16/01/23,20/01/23,1,2023,3403208,2320,FOB,P12,12,1800,BRL,0
12/01/23,27/01/23,29/01/23,1,2023,3403208,2320,FOB,P12,12,1800,BRL,0
21/01/23,27/01/23,31/01/23,1,2023,3403208,2320,FOB,P12,12,1800,BRL,0
23/01/23,28/01/23,30/01/23,1,2023,3403208,2320,FOB,P24,24,2400,BRL,0
18/01/23,28/01/23,02/02/23,1,2023,3403208,2320,FOB,P24,24,2400,BRL,0
21/01/23,28/01/23,31/01/23,1,2023,3403208,2320,FOB,P24,24,2400,BRL,0
24/01/23,28/01/23,31/01/23,1,2023,3403208,2320,FOB,P12,12,1800,BRL,0
19/01/23,28/01/23,02/02/23,1,2023,3403208,2320,FOB,P12,12,1800,BRL,0
30/12/22,04/01/23,07/01/23,1,2023,3423909,2347,CIF,P12,12,1500,BRL,1571.895

26/12/22,06/01/23,09/01/23,1,2023,3423909,2347,CIF,P12,12,1500,BRL,1571.895

01/01/23,07/01/23,10/01/23,1,2023,3423909,2347,CIF,P12,12,1500,BRL,1571.895

12/01/23,19/01/23,24/01/23,1,2023,3423909,2347,CIF,P12,12,1500,BRL,1571.895

12/01/23,19/01/23,21/01/23,1,2023,3423909,2347,CIF,P12,12,1500,BRL,1571.895

10/01/23,23/01/23,28/01/23,1,2023,3423909,2347,CIF,P12,12,1500,BRL,1571.895

15/01/23,29/01/23,03/02/23,1,2023,3423909,2347,CIF,P12,12,1500,BRL,1571.895

25/01/23,29/01/23,03/02/23,1,2023,3423909,2347,CIF,P12,12,1500,BRL,1571.895

29/12/22,05/01/23,09/01/23,1,2023,3423909,2347,CIF,P12,12,1800,BRL,1649.102

25/01/23,28/01/23,31/01/23,1,2023,3423909,2347,CIF,P12,12,1800,BRL,1649.102

02/01/23,06/01/23,08/01/23,1,2023,3423909,2347,CIF,P24,24,2400,BRL,2040.064

25/12/22,06/01/23,10/01/23,1,2023,3423909,2347,CIF,P24,24,2400,BRL,2040.064

26/12/22,09/01/23,12/01/23,1,2023,3423909,2347,CIF,P24,24,2400,BRL,2040.064

10/01/23,19/01/23,23/01/23,1,2023,3423909,2347,CIF,P24,24,2400,BRL,2040.064

14/01/23,24/01/23,29/01/23,1,2023,3423909,2347,CIF,P24,24,2400,BRL,2040.064

21/01/23,28/01/23,01/02/23,1,2023,3423909,2347,CIF,P24,24,2400,BRL,2040.064

18/12/22,02/01/23,06/01/23,1,2023,3423909,2347,CIF,P24,24,3000,BRL,2278.094

04/01/23,13/01/23,18/01/23,1,2023,3423909,2347,CIF,P24,24,3000,BRL,2278.094

08/01/23,14/01/23,19/01/23,1,2023,3423909,2347,CIF,P24,24,3000,BRL,2278.094

19/01/23,29/01/23,01/02/23,1,2023,3423909,2347,CIF,P24,24,3000,BRL,2278.094

21/01/23,31/01/23,02/02/23,1,2023,3423909,2347,CIF,P24,24,3000,BRL,2278.094

03/01/23,12/01/23,16/01/23,1,2023,3423909,2347,CIF,P24,24,3600,BRL,2063.932

02/01/23,14/01/23,18/01/23,1,2023,3423909,2347,CIF,P24,24,3600,BRL,2063.932

17/01/23,23/01/23,28/01/23,1,2023,3423909,2347,CIF,P24,24,3600,BRL,2063.932

19/01/23,24/01/23,27/01/23,1,2023,3423909,2347,CIF,P24,24,3600,BRL,2063.932

19/01/23,26/01/23,28/01/23,1,2023,3423909,2347,CIF,P24,24,3600,BRL,2063.932

20/01/23,27/01/23,29/01/23,1,2023,3423909,2347,CIF,P24,24,3600,BRL,2063.932

24/01/23,28/01/23,02/02/23,1,2023,3423909,2347,CIF,P24,24,3600,BRL,2063.932

30/12/22,10/01/23,13/01/23,1,2023,3423909,2347,FOB,P12,12,1500,BRL,0
04/01/23,10/01/23,14/01/23,1,2023,3423909,2347,FOB,P12,12,1500,BRL,0
26/12/22,10/01/23,13/01/23,1,2023,3423909,2347,FOB,P24,24,3000,BRL,0
02/01/23,15/01/23,18/01/23,1,2023,3423909,2347,FOB,P12,12,1500,BRL,0
07/01/23,15/01/23,17/01/23,1,2023,3423909,2347,FOB,P12,12,1800,BRL,0
03/01/23,16/01/23,21/01/23,1,2023,3423909,2347,FOB,P12,12,1800,BRL,0
05/01/23,16/01/23,21/01/23,1,2023,3423909,2347,FOB,P24,24,3000,BRL,0
02/01/23,16/01/23,19/01/23,1,2023,3423909,2347,FOB,P24,24,2400,BRL,0
14/01/23,27/01/23,30/01/23,1,2023,3423909,2347,FOB,P12,12,1800,BRL,0
04/01/23,15/01/23,18/01/23,1,2023,3403208,2321,FOB,P24,24,3600,BRL,0
08/01/23,15/01/23,20/01/23,1,2023,3403208,2321,FOB,P12,12,1500,BRL,0
11/01/23,16/01/23,21/01/23,1,2023,3403208,2321,FOB,P12,12,1800,BRL,0
11/01/23,16/01/23,19/01/23,1,2023,3403208,2321,FOB,P24,24,2400,BRL,0
23/01/23,27/01/23,01/02/23,1,2023,3403208,2321,FOB,P12,12,1500,BRL,0
23/01/23,27/01/23,01/02/23,1,2023,3403208,2321,FOB,P12,12,1800,BRL,0
23/01/23,27/01/23,30/01/23,1,2023,3403208,2321,FOB,P12,12,1500,BRL,0
07/01/23,10/01/23,15/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
02/01/23,10/01/23,15/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
05/01/23,10/01/23,15/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
05/01/23,10/01/23,13/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
31/12/22,10/01/23,15/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
31/12/22,10/01/23,13/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
27/12/22,10/01/23,15/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
03/01/23,10/01/23,14/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
04/01/23,10/01/23,14/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
07/01/23,10/01/23,13/01/23,1,2023,3403208,2332,FOB,P24,24,2400,BRL,0
29/12/22,10/01/23,13/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
07/01/23,10/01/23,13/01/23,1,2023,3403208,2332,FOB,P24,24,2400,BRL,0
07/01/23,10/01/23,14/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
01/01/23,10/01/23,14/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
05/01/23,10/01/23,15/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
30/12/22,10/01/23,14/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
05/01/23,10/01/23,12/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
01/01/23,10/01/23,14/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
02/01/23,10/01/23,15/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
02/01/23,10/01/23,15/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
29/12/22,10/01/23,13/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
03/01/23,15/01/23,20/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
04/01/23,15/01/23,17/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
03/01/23,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
12/01/23,15/01/23,20/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
07/01/23,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
01/01/23,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
12/01/23,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
05/01/23,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
06/01/23,15/01/23,18/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
03/01/23,15/01/23,20/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
04/01/23,15/01/23,20/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
31/12/22,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
04/01/23,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
09/01/23,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P24,24,2400,BRL,0
03/01/23,15/01/23,20/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
12/01/23,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P24,24,2400,BRL,0
05/01/23,15/01/23,18/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
09/01/23,15/01/23,20/01/23,1,2023,3403208,2332,FOB,P24,24,2400,BRL,0
04/01/23,15/01/23,19/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
02/01/23,16/01/23,19/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
07/01/23,16/01/23,20/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
07/01/23,16/01/23,20/01/23,1,2023,3403208,2332,FOB,P12,12,1500,BRL,0
11/01/23,16/01/23,20/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
10/01/23,16/01/23,17/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
11/01/23,16/01/23,21/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
08/01/23,16/01/23,20/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
06/01/23,16/01/23,21/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
10/01/23,16/01/23,19/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
04/01/23,16/01/23,19/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
01/01/23,16/01/23,19/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
01/01/23,16/01/23,19/01/23,1,2023,3403208,2332,FOB,P24,24,3000,BRL,0
01/01/23,16/01/23,21/01/23,1,2023,3403208,2332,FOB,P24,24,3600,BRL,0
08/01/23,16/01/23,18/01/23,1,2023,3403208,2332,FOB,P24,24,2400,BRL,0
02/01/23,16/01/23,21/01/23,1,2023,3403208,2332,FOB,P12,12,1800,BRL,0
